VZmax,VPzabove1,VPzabove3,VPzabove4,VZq90,VZq95,VFHD,VSlope,VAspect,Depth
10.943,99.44610237,76.49681224,34.85062509,5.73,6.8,2.07208441,19.72517204,314.4695587,1.415354561
9.82,99.46866012,67.74199147,49.53833185,6.787,7.68305,2.128341242,3.948360075,51.59715973,1.457291066
9.619,98.71108977,59.64728089,40.59508784,7.225,7.88,2.126144256,8.260351848,89.81362066,1.532020522
7.917,99.84927122,59.25350406,38.52907356,5.9167,6.403,3.027349045,2.588815103,117.9289584,1.571573115
8.552,98.03338077,53.83620132,40.97554664,6.792,7.662,3.084744714,9.20180691,328.8331442,1.56744268
10.113,98.90723182,64.38166431,36.58278254,6.37,8.132,2.609815903,19.41661942,304.7492943,1.253426581
10.369,98.34903824,73.45222335,56.57659061,8.699,9.129,2.911629568,7.87413808,181.0134838,1.779833984
12.554,98.95995104,71.94904784,52.10299027,7.761,9.214,3.040709873,8.105696797,196.3839237,1.487663037
10.387,97.94888145,71.60848079,61.67171476,7.9962,8.7732,2.743168679,4.286109675,176.9958284,1.411680138
10.833,96.5829553,53.83979824,33.12349754,6.8408,7.8,2.700242012,14.06518437,155.8408239,1.393885723
12.52,100,73.29515877,68.81832379,10.7618,11.36,3.051823341,3.897184037,47.23093386,1.402561257
5.929,93.48322178,37.63650008,17.36020707,4.64,5.06,2.772015078,5.094902919,152.101801,1.891255785
6.037,97.99611059,49.91967532,31.36044644,5.0358,5.357,2.800658639,4.048952069,257.6935933,1.652691127
12.089,98.172609,81.89492502,75.34015294,10.629,11.1596,2.994610179,2.06961532,142.6941071,1.654233984
11.004,99.4790198,70.43171554,52.48031878,7.338,8.254,2.068134315,4.937906981,45.42736933,1.458574484
13.5,98.66245136,81.05544747,74.82976654,11.9166,12.26945,2.298425672,3.303335761,324.1086426,1.142247777
10.924,98.52348993,42.66778523,19.89932886,5.289,6.26515,3.084093059,6.666864738,196.3996772,1.354940367
11.395,99.97895574,81.97909603,67.32995066,9.795,10.47,2.909676602,3.592882556,181.7692946,1.34304827
11.62,99.9460677,80.89210368,67.08860759,9.241,9.712,2.914546826,3.062650521,196.5141785,1.188680138
8.057,99.90145356,33.0130574,24.25474255,5.3656,6.16615,2.529707867,3.397812853,137.4215902,1.36038954
5.468,100,84.64063289,49.7980138,4.91,5.118,3.083115101,4.565366903,109.3550435,1.485365899
10.961,99.78827268,84.77554224,70.39110209,8.287,8.825,2.878557273,6.311874651,144.5502583,2.184688353
14.127,99.75751628,70.94106437,59.51019712,10.642,11.822,2.939166589,5.209087956,134.7474074,1.399278429
8.861,98.23494922,58.32117503,33.29536059,5.825,6.777,1.896123805,11.65660516,33.31102256,1.594101974
10.957,99.85279686,61.77625123,35.72129539,8.896,9.358,2.99503881,11.12779971,290.9861288,1.367929222
6.865,93.80971683,34.49616571,19.0580975,4.669,5.171,2.576830378,8.631212456,170.9334809,1.732759154
9.147,92,65.5,59,8.592,8.737,2.214369146,1.51717528,197.6511869,1.418924893
10.854,97.80762945,70.74779766,56.91194643,8.917,9.637,2.173320425,2.828432853,183.8768494,1.316401149
9.192,99.49448289,67.5083236,49.81696794,6.972,7.665,2.015513996,5.088648708,254.4498048,1.963136737
10.552,99.98018232,73.43110054,57.62319989,7.611,8.2603,2.963850262,2.843674801,267.8381019,1.478924893
11.498,99.97020784,80.91374295,67.13925204,7.6519,8.303,2.928385466,1.497485022,239.8645973,1.560250651
19.825,99.92029756,82.88105359,78.38260969,16.481,17.522,2.375440448,5.617371262,233.4642235,1.433635637
13.104,99.95997866,78.96211313,70.95784418,10.332,10.98425,3.082739084,5.304613721,224.7237744,1.340722873
12.514,99.95191647,76.47169941,66.42138343,9.812,11,1.970313781,6.008102044,119.5437366,1.279716337
11.044,97.9962068,77.92196505,61.95805844,7.347,7.798,2.923591651,18.11979614,304.8598502,1.422791758
11.928,98.56788818,69.91706044,56.6645739,8.585,9.545,3.069376428,4.193934983,138.1225262,1.505633984
10.457,98.82754877,59.23172529,35.7069259,5.66,7.067,1.745482932,2.335035972,308.8549876,1.98332376
10.769,99.70807655,72.85111904,59.58481998,7.8088,8.8487,2.599164026,2.871805192,226.9662827,1.520500651
12.047,99.87563736,77.98988517,64.01566969,9.329,10.123,2.778941036,7.74163281,156.3647027,1.262214937
10.71,99.45822046,67.55111018,49.2255331,7.866,8.736,2.222581636,3.791768848,202.0229935,1.507500651
11.349,98.92149413,62.91576548,47.79914655,8.2987,9.24,3.060820632,5.839038978,220.2578684,1.341269882
16.7,100,98.38391923,96.37382257,14.615,15.26,2.834943029,3.026941335,178.7500137,1.377833984
7.454,97.98504255,59.1180263,38.49222041,5.979,6.548,3.089959744,6.608208473,269.4295125,1.534955936
10.995,99.68222296,74.018032,59.97672098,8.424,9.055,2.976232907,13.1107477,308.3264883,1.201949369
11.8,98.69141814,90.52038953,84.81436397,10.3529,10.98,2.456826972,3.178396841,201.0116819,1.281708984
12.362,99.38445488,57.71517997,46.11371935,11.172,11.4906,2.144034406,6.374762517,136.6008078,1.349489157
10.159,98.77439228,69.62882291,52.21023886,7.552,8.419,2.80456039,4.938969286,146.1410613,1.482186926
11.826,100,76.05900749,62.55172632,9.293,10.082,2.825504618,1.991115736,195.2778388,1.279833984
11.827,99.73779481,74.05366555,60.8821807,9.4099,10.1,2.937761159,6.486264633,211.9616352,1.207021484
11.002,99.49285862,71.23783896,59.00952184,8.6977,9.46,2.902487911,3.76402471,124.3005091,1.08241463
8.824,97.10903348,51.69993275,33.12527021,5.7,6.318,2.056819965,4.404153017,274.056694,1.839153605
10.125,98.36381955,60.80262243,44.30174971,7.017,7.797,2.430053143,8.671362443,140.195979,1.488722873
13.085,99.66287084,87.36140246,77.00779143,10.8962,11.684,2.699904992,3.170843662,207.9878603,1.212092049
10.88,99.64114591,79.56348165,61.63651996,7.92,8.829,2.108323617,6.946172497,292.810169,1.241175715
9.069,98.90468364,54.73194234,37.55943942,6.41,7.199,2.865567927,5.401324912,200.1663632,2.008529637
8.912,94.01913876,13.39712919,3.429027113,3.3955,3.728,3.030966904,3.558088318,224.5399513,1.301833984
10.302,99.40186175,55.65611161,22.55282215,4.842,6.114,2.123649696,23.1991832,312.2262629,1.267488595
11.894,98.83763132,68.89390581,50.24195688,7.6213,8.706,3.105021038,12.56828406,154.274441,1.36856832
11.582,99.80225536,68.76169098,63.59360804,8.3229,9.69,2.810390729,3.499646655,83.89913861,1.281865234
12.15,99.95049505,87.75577558,73.60561056,9.9291,10.5803,2.981512646,7.391328437,35.22530327,1.178924893
11.009,98.85628964,60.93220861,47.4093344,8.924,9.737,2.339727339,1.848834552,160.7955518,1.101775732
10.446,99.92560562,76.18914772,60.29044807,8.086,8.636,3.054011417,7.024673569,254.9968826,1.335515803
11.512,98.19758638,62.2094233,48.87815141,8.231,9.373,1.963972393,8.548886442,274.2626239,1.419481179
10.393,95.68281938,43.17180617,25.83700441,7.056,8.38645,3.046393773,2.22697443,237.9152224,1.586304573
9.248,99.9228907,76.34061599,34.58186052,6.36,7.26,1.638774214,23.93475321,303.5835733,1.257665922
4.765,95.94536742,23.87068263,4.181685103,3.654,3.936,2.917136236,7.724583895,156.5546196,1.682286815
10.916,98.70431894,68.0730897,62.39202658,9.9051,10.336,2.931407869,7.741110267,303.6854782,1.6852186
10.434,99.29406037,69.81499513,46.68938656,7.681,9.34475,2.517960358,5.933951705,284.5430959,1.849023174
4.001,88.49303046,6.918186147,0.003734513,2.848,3.121,2.725524102,4.695833093,152.2267236,1.845626064
13.11,99.09015494,77.46929273,65.64264497,9.3903,10.62,2.473443961,5.489927544,127.8981099,1.319950943
11.782,99.38382524,74.15129672,60.986155,8.912,9.63395,2.054419569,8.734436511,17.37245435,2.139341079
11.949,96.67764964,57.34486546,46.56781988,10.8632,11.329,2.839494787,17.71230495,124.1623934,1.436133984
12.703,99.02172254,75.42559052,60.44214956,9.314,10.314,2.203591255,13.93924653,208.6472126,1.43592881
12.123,98.64864865,63.76917458,52.22790358,9.7903,10.82,2.960188171,1.970299107,262.149406,1.474119699
11.846,99.97441044,66.07872336,46.78974321,7.729,8.534,2.306088063,5.235234647,258.4778064,1.292471115
10.121,99.94833376,87.71635236,79.81141824,9.054,9.32,1.957932576,2.941896128,211.1112869,1.311833984
13.525,100,97.84074344,96.71100583,12.093,12.52325,2.609167871,2.868445868,264.4520142,1.289833984
9.89,98.97520942,71.60139474,53.96946889,7.3467,7.98,2.903142205,10.21889731,298.2819645,1.486619699
9.008,97.62409201,46.86491122,31.35088781,6.408,7.35865,2.752601213,3.379436516,186.7955922,1.389616593
9.422,99.5369242,74.75018279,62.12527419,8.0668,8.4965,2.702269234,6.838518103,151.0017103,1.2103603
10.976,98.34145562,75.07528687,61.16420177,8.064,9.016,2.811531105,18.60360146,335.5931044,1.3448409
10.987,99.63736254,74.99325224,58.18176278,8.226,8.971,1.985770977,4.590795975,228.5111782,1.268851078
8.254,99.91206745,65.63906274,48.23359023,6.366,7.196,2.665302134,3.754883874,127.579264,1.388255037
9.781,99.59769456,78.47770123,59.02842194,7.141,8.159,3.053799165,7.061832888,138.2652365,1.406976842
12.66,94.36263231,55.08513576,26.12057064,5.893,6.707,1.887776841,3.666731195,174.667253,1.405314043
9.233,99.96754696,40.5095128,24.48176545,4.739,4.985,2.636507127,5.507945776,72.58438803,2.338020798
11.036,99.63727514,72.86414264,54.40351156,8.011,8.6582,2.984131803,13.69915353,163.1327122,1.379726333
13.437,99.83740719,86.39640128,79.76261449,11.029,11.614,3.01907056,3.637001914,179.4538971,1.429833984
12.095,99.43345804,73.69321219,60.38482095,10.549,10.898,1.758134542,2.437683014,217.7627537,1.213393012
10.384,94.99691167,65.84311303,43.94688079,8.0565,8.573,2.950517843,5.426056827,245.9907979,1.133951631
9.34,98.72619574,76.04899556,47.04342504,5.64,5.959,3.084557907,9.350113403,111.7817493,1.506994706
9.578,99.24124205,77.03635871,62.16395526,7.53,8.15,1.67117896,3.955959038,71.42502871,1.328615234
9.81,93.65740741,45.69444444,40.09259259,8.85,9.01,2.835849183,2.953587081,133.1487152,1.841124307
9.064,95.98596193,55.09145545,40.09214143,6.441,7.156,1.729693327,12.44646104,147.0695088,1.576689574
11.24,99.56440707,75.16903606,65.1915742,8.352,8.806,2.686443976,7.002725458,187.2874832,1.234633984
11.09,99.96781753,79.6582057,67.98339715,8.424,8.699,2.671417763,6.357108389,111.0791016,1.082272147
11.521,99.85991128,77.77258931,64.60424936,8.338,8.7948,2.879794525,1.734426209,253.9167124,1.319449369
12.982,99.44784351,45.49344627,26.3523501,5.413,6.351,1.933050571,22.11585732,306.6437927,1.211786098
10.712,98.28275616,75.21599429,57.32595502,8.032,8.802,2.990232652,4.05465296,111.2604824,1.39659869
10.532,98.67886179,61.15345528,35.54369919,9.002,9.7245,2.937763175,6.389610681,113.242775,1.318881603
9.9,97.20501537,63.9832569,37.93762919,6.417,7.435,1.789925866,3.010111421,253.7659702,1.609243023
9.019,85.42918698,38.74588956,26.00068035,5.269,5.9911,3.080197983,14.69992548,299.430454,1.287611762
9.543,97.37601443,60.3877367,44.625789,7.988,8.51575,3.069012972,6.28516501,313.9910265,1.363529637
12.24,99.2850658,63.52772782,46.81663664,5.67,6.56,1.581612398,25.94646149,310.1711731,1.261703479
8.834,99.31980501,76.65041756,54.08683823,6.99,7.451,1.906983562,8.385076443,208.9084582,1.463623667
6.687,99.95544069,44.1069004,22.67334882,4.927,5.467,2.592105826,3.370469955,176.1337769,1.598833984
9.935,96.71899672,63.13615936,45.83383943,6.833,7.605,2.96172178,3.951121092,244.1443379,1.505987831
10.643,98.56883338,61.26809057,35.85703318,5.807,6.7,2.714804113,29.10995932,297.237186,1.549576144
9.704,95.69084629,52.66839378,35.78583765,7.864,8.5253,2.568696803,2.101851707,53.00388894,1.31554827
10.417,94.57667972,36.34829768,25.12202471,6.458,7.928,3.10538427,4.663231047,245.190242,1.488137015
12.676,99.26815404,84.96873668,72.81512008,10.619,11.296,2.975547049,8.78053341,228.6774292,1.225892808
13.372,99.13445269,44.62449564,27.44370689,7.905,9.302,2.557080589,10.89811721,230.8509528,1.400515803
10.505,100,66.68171965,48.66781069,6.814,7.7367,2.938606437,1.770612771,182.3234379,2.404119699
11.917,99.19137134,78.34329738,66.58489985,8.981,9.711,2.852059958,6.178607762,157.6827179,1.272082046
11.16,99.24911337,70.46224275,54.82337363,8.091,8.94815,2.381355794,1.837942388,201.0420168,1.273056733
12.845,96.53808111,52.62116716,39.71315529,10.941,11.8115,2.933404516,10.94288282,87.16975975,1.378833984
9.922,98.81659278,64.55176449,38.43577572,6.03,6.946,3.013267567,8.128699679,54.90549496,1.570896028
8.035,99.86166246,46.55960544,27.90508842,5.511,6.175,2.989400603,3.700813736,190.4018907,1.413833984
7.903,99.49394482,51.52940197,37.33821632,5.532,6.383,1.873707746,5.454800179,50.41123472,1.600110227
4.346,97.67691455,19.61639662,2.13613073,3.446,3.721,2.538500149,1.318838624,211.2724068,1.711333984
11.571,99.30369522,72.19065021,56.66599565,8.299,9.296,2.603529343,6.524270171,108.3437282,1.299191127
11.36,100,70.53949904,36.51830443,5.88,6.812,2.448869974,19.66987593,339.4478233,1.328415964
12.619,98.83783784,78.35135135,62.32432432,10.998,11.829,2.821201988,3.463687778,219.4355146,1.185716337
10.824,99.81106335,71.9303503,53.60606424,7.619,8.295,2.623781333,11.57504538,172.5428336,1.361726828
10.605,99.19407851,66.55922814,48.07286559,7.648,8.339,1.851467703,7.596826991,264.1460541,1.27322028
9.955,99.53488372,87.92861006,83.29908058,9.005,9.2826,2.60482146,4.58037896,144.2760504,1.740233984
9.661,99.63339799,67.75884786,45.77889202,6.562,7.265,2.489814315,6.103243946,149.8374247,1.840886616
10.087,99.92935715,77.11171662,61.47946311,7.8346,8.5562,2.967506817,7.553832922,149.0466746,0.94311683
20.811,99.99159264,83.23571449,72.26970826,14.101,16.1282,2.754974392,1.957041393,175.5329146,1.826985877
24.883,99.98830683,91.06057063,86.21959775,20.9,22.26955,3.00495758,5.649526665,316.8117317,0.949277544
25.436,99.8847352,86.65316719,80.41017653,18.6901,20.612,2.737614619,4.917250728,231.4237555,1.224770965
29.009,100,95.74485699,91.48805828,22.794,24.812,2.806746887,7.386597018,214.8235062,1.087402544
23.371,99.05330011,89.40581528,83.70007549,17.841,19.824,2.488772083,11.69793355,193.0934671,1.849979864
21.825,99.96068968,97.87505869,95.25218664,18.062,19.257,2.59111034,5.57263812,191.9957021,1.615823597
13.81,95.40349658,78.22739377,70.54532824,11.6861,12.36535,2.61659734,8.190007568,125.7635911,1.485979619
18.194,96.30460382,88.88016598,86.3960074,16.394,17.0822,2.585071366,10.40613741,276.6370016,1.721918673
9.363,99.19457495,71.37848034,53.38139653,6.865,7.513,2.09210669,7.93199838,77.95255411,2.04847599
7.687,99.72798368,62.80176811,43.09191885,6.169,6.667,3.071646798,7.468562453,55.50108245,1.268706892
28.002,99.9931747,92.64318195,89.31328971,21.702,23.3245,3.127017371,3.536348416,139.5198095,0.864244649
14.162,98.82326821,82.2491119,70.40408526,10.878,12.062,2.679032886,12.74834696,169.2757972,1.204032979
31.191,99.97795993,91.39597611,87.08714224,24.105,26.216,2.627771875,5.368521897,149.3720003,0.955193242
9.055,97.27061556,69.45412311,52.03252033,7.6249,7.85465,2.983729443,1.966144661,156.6258998,1.661476618
23.782,99.97895946,88.10527094,82.02881985,17.299,19.02,2.922860895,8.165634076,160.8460194,1.51547151
15.533,85.67139738,49.09934498,38.78275109,6.738,6.871,2.362798978,3.78165633,261.2659593,1.701827495
16.161,98.80945768,93.46405229,90.17941454,14.13,14.791,2.95289144,4.257338253,127.7177429,1.465034123
22.414,99.98159261,91.74980672,87.15900306,17.686,19.19075,2.842232474,5.647648255,155.0495424,1.079024166
11.773,92.80604134,68.28298887,57.47217806,10.103,10.792,2.522727579,2.09745588,177.426786,1.73311683
14.168,99.62656513,93.37336165,90.34194918,13.038,13.368,2.817717556,4.31830944,107.6588678,1.467753421
6.197,97.03772149,50.1848027,29.29666268,5.07,5.461,2.884360088,2.89750641,108.7916477,1.875180322
19.204,97.41512779,87.61191016,81.65458748,16.07,17.074,1.803303428,3.466374523,153.8962814,1.30723104
10.787,99.24581519,73.43797903,56.69671143,8.333,9.0541,2.404582331,15.09484592,109.4776201,1.025831863
11.048,91.8157424,73.47942755,67.35241503,9.573,10.0465,2.835980929,4.618902744,95.5110505,1.555584362
17.911,98.74334553,89.4687285,83.30496505,15.161,16.0198,2.815853234,4.687087507,91.01576857,1.254927297
8.731,95.60356975,55.3217473,38.03663692,6.261,7.1,3.041829702,4.021630278,109.3568832,1.646688258
20.645,100,89.64257166,83.5445929,14.5754,15.494,2.586798003,5.9899465,287.7062189,1.271402544
8.462,98.25768911,69.76891106,55.01911887,6.82,7.382,2.052623274,1.429268854,68.40896434,1.723317286
17.224,98.72530653,90.58748897,84.70566079,14.184,15.193,2.368620768,6.071358896,281.9917324,1.365190423
17.839,96.85468451,84.34416826,79.17973231,14.362,15.4791,2.098072555,7.746193819,305.3559091,1.233057065
9.703,95.72351964,60.28496528,42.10642172,6.813,7.562,3.07197843,5.548826474,69.84835162,1.342619935
22.334,99.99185004,93.44743276,87.98696007,17.7168,19.465,2.860099902,4.021327067,232.8338537,0.90376618
30.878,99.99779736,95.21585903,92.13656388,25.8081,27.471,1.75067677,1.669048499,176.5639276,0.940514025
10.988,92.46119734,70.28824834,69.17960089,7.904,7.944,2.893119534,3.675895185,265.6574488,1.521038908
16.579,99.79680126,96.8799161,92.45324244,13.92,15.00065,2.56999461,2.844480003,196.7284636,1.166712889
13.793,99.149535,82.30543319,72.27116985,11.577,12.339,2.238324421,9.418342804,87.52628517,1.374871216
16.992,99.67562813,94.41970422,89.29435373,13.272,14.456,3.022503378,2.020018007,158.0703534,1.22346315
22.823,100,89.81405803,84.01614221,18.2285,19.626,2.948141292,3.891564684,233.3470285,0.956794179
6.605,94.51445515,51.63083766,32.50555967,5.324,5.714,2.729719294,11.91552997,134.6163673,1.333534619
28.024,100,89.97902516,84.59202712,20.8375,23.141,2.860248881,3.41821485,199.0739958,0.901066208
26.222,99.99649117,94.95780628,90.89984035,21.938,23.584,2.858248551,3.318111169,220.9139331,1.008675271
11.933,99.81940144,76.93498452,61.3003096,8.976,10.213,3.088593769,2.974716972,148.4881508,0.906591733
30.875,99.97685453,93.74840875,89.83450989,26.7636,28.232,2.950517167,2.334145066,163.154571,0.723938857
23.877,99.98363071,94.03612157,89.91651661,21.356,22.1167,2.632917754,2.471580751,150.2272197,1.156161668
12.001,95.76402959,70.15737643,62.63958913,9.775,10.411,1.51478716,3.308654772,106.7123196,1.828274637
7.971,80.90920539,34.44150611,28.38433447,6.356,6.905,2.631771856,2.811758667,128.2301595,1.932149088
6.587,93.85121457,56.52834008,38.76518219,5.687,5.997,3.093608827,9.599651165,151.0568771,2.040479467
5.478,94.082519,43.48534202,17.4267101,4.438,4.758,2.933756017,4.378087288,280.7135557,2.01867914
18.137,98.90094679,84.88594209,78.51032612,14.8277,15.847,1.820842294,4.95337286,123.5062035,1.546865062
10.371,100,79.10836316,68.8252522,8.783,9.231,2.862501138,10.6454626,287.9745483,0.967402544
28.035,99.65303577,90.86548668,85.2211814,20.707,22.79225,2.29727489,8.142956646,50.10246208,0.84617518
13.766,97.97172111,85.88980985,81.93076548,12.1514,12.7281,2.327130735,12.8620738,226.9504181,1.657402544
6.66,96.16770783,73.42623739,50.20422874,5.43,5.77,3.037968568,5.854477097,269.0815421,1.898622056
9.129,99.33993399,66.02473434,50.50955645,6.909,7.461,2.874872261,3.129789744,112.7188174,1.850287159
7.901,95.90418813,72.55368769,53.48848508,6.357,6.76,2.793801144,3.481130902,173.9598312,1.98550037
19.639,98.87451582,95.12899218,93.75502448,16.799,17.879,2.635841699,13.01672678,173.1352488,1.285644302
6.672,7.742998353,0.164744646,0.164744646,0.981,1.011,2.807647528,3.891090739,95.53721828,2.093834079
7.639,99.0753177,65.16169026,42.65419981,6.2135,6.647,3.045962992,2.561643644,147.0064816,1.949545401
17.195,98.5215698,86.26123427,79.57609347,14.043,15,2.260435565,4.225654966,101.3116455,1.661030304
20.571,99.99257058,91.58618128,88.03863299,16.84,18.00005,3.088843427,1.956918936,245.8225426,1.201992708
19.907,99.93913573,87.78656928,78.19030229,14.2704,15.5532,2.910253611,2.782155149,164.2893913,0.9679581
25.049,99.83503794,88.1117343,82.65698889,21.622,23.2142,2.907935615,4.803966857,283.5756668,1.245002544
18.644,98.31725692,87.91100472,81.0321763,14.2805,15.683,2.162802035,3.45317705,122.3014228,1.202178663
23.122,99.93180631,87.72183573,80.43061017,16.5772,18.2666,2.682550905,8.583077243,110.2672435,1.875693683
30.357,99.98797017,94.25241265,90.29459727,25.5497,27.395,2.950041288,3.802600199,133.6737677,0.762893615
24.815,99.93355714,94.13554343,91.00923206,20.2585,21.96075,2.363582294,4.942980068,198.1123698,1.124519661
12.01,96.92539809,79.02012355,70.26321691,9.2904,9.99,2.789145022,6.133378776,175.4891673,1.652677773
19.307,98.93015031,91.90097259,88.37312113,17.875,18.377,2.297570378,6.008574652,314.9357159,1.245956003
8.796,90.17488554,62.01306012,48.08226375,7.032,7.6256,2.240339833,13.73173094,200.4668411,1.55024205
21.517,99.40789882,94.18438837,91.57728315,19.051,20.007,2.813847919,4.804991723,132.7473227,1.344848587
5.458,94.30431662,28.201579,2.363375372,3.511,3.75375,2.115771055,4.108784493,114.4526948,2.286784967
19.507,99.66709347,94.22535211,89.10371319,16.0172,16.949,2.963917511,5.096696079,40.37324316,0.841402544
26.884,99.49747445,89.56581276,84.35194874,20.234,22.778,2.878157541,3.229672439,137.6080218,1.276493453
12.206,99.93290842,90.30526669,81.38208655,10.132,10.773,3.103957285,3.908717546,236.6462147,0.955180322
13.077,96.84953829,85.65996741,78.3813145,11.947,12.347,2.742145215,1.948151107,83.96016329,1.631195647
20.459,100,91.57437568,83.56134636,15.03,18.45,2.614490468,3.61066796,247.744165,1.17416725
23.729,99.89104015,95.38177856,91.33350096,21.769,22.487,3.09817074,4.347998366,163.6085934,0.873254396
6.046,95.20383693,60.13189448,39.26858513,5.254,5.516,3.06620183,4.92669205,234.2507049,2.133628959
14.8,98.93947964,79.84068627,67.82616893,8.176,8.726,2.961636335,5.296716037,270.0867651,1.39415693
7.398,97.98861278,76.56042143,55.41957112,5.799,6.15,3.054155938,5.55722772,166.4364286,2.003785523
22.253,99.99770397,87.57390336,79.86040158,16.486,18.274,2.918882409,5.227006709,141.5870209,1.370586624
28.492,99.79989816,94.682115,91.28395701,22.76,24.302,2.711929575,3.813876202,194.3979541,0.775735877
24.668,99.90973426,92.48989024,84.46346043,19.164,20.89825,2.89102492,2.046735425,117.2479793,1.232402544
8.544,98.52163299,87.82042588,79.03160179,7.574,7.864,2.889176888,2.821357646,283.1850782,1.403235877
23.271,99.74517167,83.31545064,76.34120172,19.19,20.6025,2.447468116,7.125453373,292.5425593,1.060198243
27.451,100,92.50965668,88.20129116,21.469,23.209,2.93461966,10.28561899,228.4199971,1.037531576
6.028,99.80800473,44.6610545,24.17663565,4.862,5.303,2.97985764,4.90008475,32.06086159,1.304402544
18.923,99.99263542,89.53676768,84.9154914,15.513,16.79135,2.40815518,1.455185534,195.1893953,0.955739836
23.468,100,93.44309234,88.01002147,19.7151,21.08365,2.930310535,11.35842,232.1500265,0.88832453
6.092,85.05891991,24.7442603,9.294851597,3.928,4.482,2.849056824,6.208101938,249.7603062,2.170246747
22.85,99.99750244,89.52771048,83.08399311,17.7894,19.64,2.794996931,4.75833629,211.6530601,0.917580322
31.079,99.99822031,95.63797507,93.08500699,24.7082,26.737,3.018051568,5.686644227,152.14571,1.137402544
17.965,99.50755219,94.26933718,90.69909056,14.552,15.612,2.701152708,2.173254205,91.08775922,1.623402544
11.159,99.57723852,95.48208901,92.53966912,9.218,9.868,2.147822895,9.650791049,111.2911073,1.432045401
7.205,95.41014762,45.39578361,25.76129232,5.465,6.08,2.031860115,12.58451252,246.4269908,2.455282899
23.16,99.43010392,88.6542258,83.77099862,18.4534,19.993,2.877444873,7.170117675,123.7486427,1.051011567
6.568,98.03155522,44.98873028,22.79489106,4.997,5.44965,3.112388047,13.78972474,303.8670413,1.996349912
13.867,99.98973517,84.62071443,74.73054814,10.046,11.2283,2.845162265,5.568849572,208.1889238,0.979755485
23.069,99.98363562,92.71512341,87.8494477,18.129,19.576,1.365518766,25.90867732,143.9671161,0.960505992
19.31,99.98721309,90.92769005,84.68128636,16.17,17.296,3.099956707,6.480636872,109.2400356,0.954844404
